"n","j","k","m","theta","replication","index_form","index"
100,5,6,15,0.01,34,"mixed_population",2.49292542264104
100,5,6,15,0.01,35,"multinomial",2.45034698575332
100,5,6,15,0.01,35,"mixed",2.44975296760246
100,5,6,15,0.01,35,"mixed_population",2.44975292147795
100,5,6,15,0.01,36,"multinomial",2.69594830710593
100,5,6,15,0.01,36,"mixed",2.68729867226398
100,5,6,15,0.01,36,"mixed_population",2.68729565950742
100,5,6,15,0.01,37,"multinomial",2.49080038885099
100,5,6,15,0.01,37,"mixed",2.49164688000363
100,5,6,15,0.01,37,"mixed_population",2.49164674547296
100,5,6,15,0.01,38,"multinomial",2.46295880174989
100,5,6,15,0.01,38,"mixed",2.45952491292915
100,5,6,15,0.01,38,"mixed_population",2.45952496311594
100,5,6,15,0.01,39,"multinomial",2.51787904069728
100,5,6,15,0.01,39,"mixed",2.51772841319068
100,5,6,15,0.01,39,"mixed_population",2.51772864937858
100,5,6,15,0.01,40,"multinomial",2.48593028209999
100,5,6,15,0.01,40,"mixed",2.48008003972206
100,5,6,15,0.01,40,"mixed_population",2.48007966751667
100,5,6,15,0.01,41,"multinomial",2.41411920607966
100,5,6,15,0.01,41,"mixed",2.40310677578595
100,5,6,15,0.01,41,"mixed_population",2.40310663623179
100,5,6,15,0.01,42,"multinomial",2.62404083765184
100,5,6,15,0.01,42,"mixed",2.61958527291894
100,5,6,15,0.01,42,"mixed_population",2.61956421888453
100,5,6,15,0.01,43,"multinomial",2.53163325002972
100,5,6,15,0.01,43,"mixed",2.52714373328688
100,5,6,15,0.01,43,"mixed_population",2.52714433737728
100,5,6,15,0.01,44,"multinomial",2.65312818768894
100,5,6,15,0.01,44,"mixed",2.65070126129685
100,5,6,15,0.01,44,"mixed_population",2.65070164053618
100,5,6,15,0.01,45,"multinomial",2.45828260795097
100,5,6,15,0.01,45,"mixed",2.4501581455829
100,5,6,15,0.01,45,"mixed_population",2.45015727598285
100,5,6,15,0.01,46,"multinomial",2.62128759791085
100,5,6,15,0.01,46,"mixed",2.61403612462032
100,5,6,15,0.01,46,"mixed_population",2.61403589919821
100,5,6,15,0.01,47,"multinomial",2.47263913776989
100,5,6,15,0.01,47,"mixed",2.47052981213871
100,5,6,15,0.01,47,"mixed_population",2.4705299658395
100,5,6,15,0.01,48,"multinomial",2.48033795691425
100,5,6,15,0.01,48,"mixed",2.47885963579096
100,5,6,15,0.01,48,"mixed_population",2.47760170974737
100,5,6,15,0.01,49,"multinomial",2.61864781603557
100,5,6,15,0.01,49,"mixed",2.61215368075276
100,5,6,15,0.01,49,"mixed_population",2.61215373965868
100,5,6,15,0.01,50,"multinomial",2.57164510819356
100,5,6,15,0.01,50,"mixed",2.57249179825871
100,5,6,15,0.01,50,"mixed_population",2.57249502772806
100,5,6,15,0.01,51,"multinomial",2.4755476086837
100,5,6,15,0.01,51,"mixed",2.46973131664434
100,5,6,15,0.01,51,"mixed_population",2.46973576376494
100,5,6,15,0.01,52,"multinomial",2.55591457611029
100,5,6,15,0.01,52,"mixed",2.54841935811448
100,5,6,15,0.01,52,"mixed_population",2.54841936026308
100,5,6,15,0.01,53,"multinomial",2.49758278530792
100,5,6,15,0.01,53,"mixed",2.49651466184653
100,5,6,15,0.01,53,"mixed_population",2.49651359987335
100,5,6,15,0.01,54,"multinomial",2.30229297838525
100,5,6,15,0.01,54,"mixed",2.2970045051216
100,5,6,15,0.01,54,"mixed_population",2.29700413600746
100,5,6,15,0.01,55,"multinomial",2.51099415142721
100,5,6,15,0.01,55,"mixed",2.50484146591484
100,5,6,15,0.01,55,"mixed_population",2.50484165381868
100,5,6,15,0.01,56,"multinomial",2.60433406138379
100,5,6,15,0.01,56,"mixed",2.58835975616279
100,5,6,15,0.01,56,"mixed_population",2.58834047800818
100,5,6,15,0.01,57,"multinomial",2.5063384176657
100,5,6,15,0.01,57,"mixed",2.50219786969816
100,5,6,15,0.01,57,"mixed_population",2.50219823363805
100,5,6,15,0.01,58,"multinomial",2.64743406798013
100,5,6,15,0.01,58,"mixed",2.64308455875275
100,5,6,15,0.01,58,"mixed_population",2.64308391712111
100,5,6,15,0.01,59,"multinomial",2.56945355093063
100,5,6,15,0.01,59,"mixed",2.56647223915378
100,5,6,15,0.01,59,"mixed_population",2.56647633964249
100,5,6,15,0.01,60,"multinomial",2.62127002204222
100,5,6,15,0.01,60,"mixed",2.61943823791017
100,5,6,15,0.01,60,"mixed_population",2.61943438671031
100,5,6,15,0.01,61,"multinomial",2.45780734353089
100,5,6,15,0.01,61,"mixed",2.45335469491791
100,5,6,15,0.01,61,"mixed_population",2.45335485464111
100,5,6,15,0.01,62,"multinomial",2.68665990277115
100,5,6,15,0.01,62,"mixed",2.67873576651677
100,5,6,15,0.01,62,"mixed_population",2.67873621353754
100,5,6,15,0.01,63,"multinomial",2.57229534613512
100,5,6,15,0.01,63,"mixed",2.5682349464292
100,5,6,15,0.01,63,"mixed_population",2.56823471675753
100,5,6,15,0.01,64,"multinomial",2.50667347920252
100,5,6,15,0.01,64,"mixed",2.50042390841038
100,5,6,15,0.01,64,"mixed_population",2.50042311240386
100,5,6,15,0.01,65,"multinomial",2.63644797508244
100,5,6,15,0.01,65,"mixed",2.63490276336682
100,5,6,15,0.01,65,"mixed_population",2.6348998196245
100,5,6,15,0.01,66,"multinomial",2.72861931658259
100,5,6,15,0.01,66,"mixed",2.72468750749508
100,5,6,15,0.01,66,"mixed_population",2.72468663749345
100,5,6,15,0.01,67,"multinomial",2.66320959881613
100,5,6,15,0.01,67,"mixed",2.66384328292085
100,5,6,15,0.01,67,"mixed_population",2.66384330999768
100,5,6,15,0.01,68,"multinomial",2.56590400343658
100,5,6,15,0.01,68,"mixed",2.56238933329807
100,5,6,15,0.01,68,"mixed_population",2.56239123931997
100,5,6,15,0.01,69,"multinomial",2.56071984427139
100,5,6,15,0.01,69,"mixed",2.55782681704217
100,5,6,15,0.01,69,"mixed_population",2.55782717261435
100,5,6,15,0.01,70,"multinomial",2.52205758609819
100,5,6,15,0.01,70,"mixed",2.52007770645404
100,5,6,15,0.01,70,"mixed_population",2.52007756866867
100,5,6,15,0.01,71,"multinomial",2.47536195190339
100,5,6,15,0.01,71,"mixed",2.46982473580927
100,5,6,15,0.01,71,"mixed_population",2.46981939507571
100,5,6,15,0.01,72,"multinomial",2.49426986721584
100,5,6,15,0.01,72,"mixed",2.48808252505687
100,5,6,15,0.01,72,"mixed_population",2.48808254448928
100,5,6,15,0.01,73,"multinomial",2.60133789690047
100,5,6,15,0.01,73,"mixed",2.59416440948569
100,5,6,15,0.01,73,"mixed_population",2.59416476737491
100,5,6,15,0.01,74,"multinomial",2.65638523772917
100,5,6,15,0.01,74,"mixed",2.65165999888447
100,5,6,15,0.01,74,"mixed_population",2.65166089472473
100,5,6,15,0.01,75,"multinomial",2.40818710877519
100,5,6,15,0.01,75,"mixed",2.40310411738726
100,5,6,15,0.01,75,"mixed_population",2.403104107576
100,5,6,15,0.01,76,"multinomial",2.4734822432976
100,5,6,15,0.01,76,"mixed",2.46986251876574
100,5,6,15,0.01,76,"mixed_population",2.46986265343437
100,5,6,15,0.01,77,"multinomial",2.69069340475974
100,5,6,15,0.01,77,"mixed",2.68510356060237
100,5,6,15,0.01,77,"mixed_population",2.68511000320145
100,5,6,15,0.01,78,"multinomial",2.6215282784686
100,5,6,15,0.01,78,"mixed",2.61708597100158
100,5,6,15,0.01,78,"mixed_population",2.61708569136534
100,5,6,15,0.01,79,"multinomial",2.35222048135419
100,5,6,15,0.01,79,"mixed",2.34987274382988
100,5,6,15,0.01,79,"mixed_population",2.34987421922964
100,5,6,15,0.01,80,"multinomial",2.51603742069051
100,5,6,15,0.01,80,"mixed",2.5114362477559
100,5,6,15,0.01,80,"mixed_population",2.51143634454066
100,5,6,15,0.01,81,"multinomial",2.39613034436324
100,5,6,15,0.01,81,"mixed",2.39015456608986
100,5,6,15,0.01,81,"mixed_population",2.39015754607786
100,5,6,15,0.01,82,"multinomial",2.47050095938144
100,5,6,15,0.01,82,"mixed",2.46843913447273
100,5,6,15,0.01,82,"mixed_population",2.46843907713985
100,5,6,15,0.01,83,"multinomial",2.61979044276209
100,5,6,15,0.01,83,"mixed",2.61479957915445
100,5,6,15,0.01,83,"mixed_population",2.61480007962354
100,5,6,15,0.01,84,"multinomial",2.44710171554103
100,5,6,15,0.01,84,"mixed",2.44083340727588
100,5,6,15,0.01,84,"mixed_population",2.44083353926006
100,5,6,15,0.01,85,"multinomial",2.56156783745739
100,5,6,15,0.01,85,"mixed",2.55489353176065
100,5,6,15,0.01,85,"mixed_population",2.55489420253032
100,5,6,15,0.01,86,"multinomial",2.47152675693459
100,5,6,15,0.01,86,"mixed",2.46905816917772
100,5,6,15,0.01,86,"mixed_population",2.46905791432192
100,5,6,15,0.01,87,"multinomial",2.37467876933696
100,5,6,15,0.01,87,"mixed",2.3657265729245
100,5,6,15,0.01,87,"mixed_population",2.36572804386618
100,5,6,15,0.01,88,"multinomial",2.67282256291848
100,5,6,15,0.01,88,"mixed",2.6654691358969
100,5,6,15,0.01,88,"mixed_population",2.66546935034786
100,5,6,15,0.01,89,"multinomial",2.52672004814765
100,5,6,15,0.01,89,"mixed",2.51956234835667
100,5,6,15,0.01,89,"mixed_population",2.519562625448
100,5,6,15,0.01,90,"multinomial",2.52811819864512
100,5,6,15,0.01,90,"mixed",2.51947472290351
100,5,6,15,0.01,90,"mixed_population",2.51947308424385
100,5,6,15,0.01,91,"multinomial",2.5768135878163
100,5,6,15,0.01,91,"mixed",2.56657057581254
100,5,6,15,0.01,91,"mixed_population",2.56656867780993
100,5,6,15,0.01,92,"multinomial",2.57015514759281
100,5,6,15,0.01,92,"mixed",2.56989659914314
100,5,6,15,0.01,92,"mixed_population",2.56819840635365
100,5,6,15,0.01,93,"multinomial",2.5507110169182
100,5,6,15,0.01,93,"mixed",2.54174480290336
100,5,6,15,0.01,93,"mixed_population",2.54174588967172
100,5,6,15,0.01,94,"multinomial",2.49076359906662
100,5,6,15,0.01,94,"mixed",2.48804232241038
100,5,6,15,0.01,94,"mixed_population",2.48804160670674
100,5,6,15,0.01,95,"multinomial",2.41933403247324
100,5,6,15,0.01,95,"mixed",2.41570864192902
100,5,6,15,0.01,95,"mixed_population",2.41570845198939
100,5,6,15,0.01,96,"multinomial",2.48349334017289
100,5,6,15,0.01,96,"mixed",2.47592340107254
100,5,6,15,0.01,96,"mixed_population",2.47592467522748
100,5,6,15,0.01,97,"multinomial",2.40114128655771
100,5,6,15,0.01,97,"mixed",2.39867252628576
100,5,6,15,0.01,97,"mixed_population",2.39867236421003
100,5,6,15,0.01,98,"multinomial",2.5497906302235
100,5,6,15,0.01,98,"mixed",2.54916881044716
100,5,6,15,0.01,98,"mixed_population",2.54815025144993
100,5,6,15,0.01,99,"multinomial",2.48551461708202
100,5,6,15,0.01,99,"mixed",2.48065885519596
100,5,6,15,0.01,99,"mixed_population",2.48065968721623
100,5,6,15,0.01,100,"multinomial",2.47504788103668
100,5,6,15,0.01,100,"mixed",2.46936336588056
100,5,6,15,0.01,100,"mixed_population",2.4693826849419
100,5,6,15,0.1,1,"multinomial",2.46208062084368
100,5,6,15,0.1,1,"mixed",2.45774404808819
100,5,6,15,0.1,1,"mixed_population",2.45774462498997
100,5,6,15,0.1,2,"multinomial",2.47981805453458
100,5,6,15,0.1,2,"mixed",2.47472875635859
100,5,6,15,0.1,2,"mixed_population",2.47472864127415
100,5,6,15,0.1,3,"multinomial",2.56133334587162
100,5,6,15,0.1,3,"mixed",2.55845180985367
100,5,6,15,0.1,3,"mixed_population",2.55845275162865
100,5,6,15,0.1,4,"multinomial",2.59299311030339
100,5,6,15,0.1,4,"mixed",2.59406537602271
100,5,6,15,0.1,4,"mixed_population",2.59187657561096
100,5,6,15,0.1,5,"multinomial",2.64836493507383
100,5,6,15,0.1,5,"mixed",2.64227082103688
100,5,6,15,0.1,5,"mixed_population",2.64227095581913
100,5,6,15,0.1,6,"multinomial",2.53952938391605
100,5,6,15,0.1,6,"mixed",2.5311986677223
100,5,6,15,0.1,6,"mixed_population",2.53120141611537
100,5,6,15,0.1,7,"multinomial",2.70823295709375
100,5,6,15,0.1,7,"mixed",2.70465396909601
100,5,6,15,0.1,7,"mixed_population",2.70465429358403
100,5,6,15,0.1,8,"multinomial",2.44300506095189
100,5,6,15,0.1,8,"mixed",2.43273290111788
100,5,6,15,0.1,8,"mixed_population",2.43273659378973
100,5,6,15,0.1,9,"multinomial",2.64045331378103
100,5,6,15,0.1,9,"mixed",2.63850122678166
100,5,6,15,0.1,9,"mixed_population",2.63850271944791
100,5,6,15,0.1,10,"multinomial",2.78524375410082
100,5,6,15,0.1,10,"mixed",2.77668121995955
100,5,6,15,0.1,10,"mixed_population",2.77668099601606
100,5,6,15,0.1,11,"multinomial",2.69609607088697
100,5,6,15,0.1,11,"mixed",2.68772953965053
100,5,6,15,0.1,11,"mixed_population",2.68773003471778
100,5,6,15,0.1,12,"multinomial",2.53394551310586
100,5,6,15,0.1,12,"mixed",2.5282548998247
100,5,6,15,0.1,12,"mixed_population",2.52825382586499
100,5,6,15,0.1,13,"multinomial",2.59124519184976
100,5,6,15,0.1,13,"mixed",2.58828106889431
100,5,6,15,0.1,13,"mixed_population",2.58828061316305
100,5,6,15,0.1,14,"multinomial",2.44515581675186
100,5,6,15,0.1,14,"mixed",2.43931254175828
100,5,6,15,0.1,14,"mixed_population",2.4393125292112
100,5,6,15,0.1,15,"multinomial",2.50354304930774
100,5,6,15,0.1,15,"mixed",2.49717010652176
100,5,6,15,0.1,15,"mixed_population",2.49716951981428
100,5,6,15,0.1,16,"multinomial",2.40133712608201
100,5,6,15,0.1,16,"mixed",2.39513135132748
100,5,6,15,0.1,16,"mixed_population",2.39513124317477
100,5,6,15,0.1,17,"multinomial",2.65701864434618
100,5,6,15,0.1,17,"mixed",2.64451715269088
100,5,6,15,0.1,17,"mixed_population",2.64451731761558
100,5,6,15,0.1,18,"multinomial",2.51253178907457
100,5,6,15,0.1,18,"mixed",2.50668126103916
100,5,6,15,0.1,18,"mixed_population",2.50668318067368
100,5,6,15,0.1,19,"multinomial",2.57418217620406
100,5,6,15,0.1,19,"mixed",2.56833631139843
100,5,6,15,0.1,19,"mixed_population",2.56833649520303
100,5,6,15,0.1,20,"multinomial",2.64362856812667
100,5,6,15,0.1,20,"mixed",2.63438706590821
100,5,6,15,0.1,20,"mixed_population",2.63438695240267
100,5,6,15,0.1,21,"multinomial",2.77272793180657
100,5,6,15,0.1,21,"mixed",2.76851816683808
100,5,6,15,0.1,21,"mixed_population",2.76851638251334
100,5,6,15,0.1,22,"multinomial",2.66176038278796
100,5,6,15,0.1,22,"mixed",2.66033384221929
100,5,6,15,0.1,22,"mixed_population",2.66033293022123
100,5,6,15,0.1,23,"multinomial",2.6020838939282
100,5,6,15,0.1,23,"mixed",2.59458812702488
100,5,6,15,0.1,23,"mixed_population",2.59457582480146
100,5,6,15,0.1,24,"multinomial",2.43405949528808
100,5,6,15,0.1,24,"mixed",2.4319532195241
100,5,6,15,0.1,24,"mixed_population",2.43195324744107
100,5,6,15,0.1,25,"multinomial",2.50607624013469
100,5,6,15,0.1,25,"mixed",2.50233382070194
100,5,6,15,0.1,25,"mixed_population",2.5023342796154
100,5,6,15,0.1,26,"multinomial",2.53319227733763
100,5,6,15,0.1,26,"mixed",2.52293954575044
100,5,6,15,0.1,26,"mixed_population",2.52293926719578
100,5,6,15,0.1,27,"multinomial",2.47882378004128
100,5,6,15,0.1,27,"mixed",2.47584483983356
100,5,6,15,0.1,27,"mixed_population",2.47584383998642
100,5,6,15,0.1,28,"multinomial",2.37953739367937
100,5,6,15,0.1,28,"mixed",2.37459317389546
100,5,6,15,0.1,28,"mixed_population",2.37458255167451
100,5,6,15,0.1,29,"multinomial",2.43472913541632
100,5,6,15,0.1,29,"mixed",2.42979384041146
100,5,6,15,0.1,29,"mixed_population",2.42979309750534
100,5,6,15,0.1,30,"multinomial",2.70559461813064
100,5,6,15,0.1,30,"mixed",2.70176889809109
100,5,6,15,0.1,30,"mixed_population",2.70176890774318
100,5,6,15,0.1,31,"multinomial",2.59108999395515
100,5,6,15,0.1,31,"mixed",2.58578280603604
100,5,6,15,0.1,31,"mixed_population",2.58578252644909
100,5,6,15,0.1,32,"multinomial",2.68779982431068
100,5,6,15,0.1,32,"mixed",2.68672765998928
100,5,6,15,0.1,32,"mixed_population",2.68672794606064
100,5,6,15,0.1,33,"multinomial",2.46696861259838
100,5,6,15,0.1,33,"mixed",2.45433959996972
100,5,6,15,0.1,33,"mixed_population",2.45434027994399
100,5,6,15,0.1,34,"multinomial",2.5396934763596
100,5,6,15,0.1,34,"mixed",2.53772067492284
100,5,6,15,0.1,34,"mixed_population",2.53772075761316
100,5,6,15,0.1,35,"multinomial",2.52438164468142
100,5,6,15,0.1,35,"mixed",2.51675981546942
100,5,6,15,0.1,35,"mixed_population",2.51675941157733
100,5,6,15,0.1,36,"multinomial",2.37356501385148
100,5,6,15,0.1,36,"mixed",2.37446417922154
100,5,6,15,0.1,36,"mixed_population",2.37446341239728
100,5,6,15,0.1,37,"multinomial",2.52099437853222
100,5,6,15,0.1,37,"mixed",2.51570626687395
100,5,6,15,0.1,37,"mixed_population",2.51570343534541
100,5,6,15,0.1,38,"multinomial",2.55898239314243
100,5,6,15,0.1,38,"mixed",2.54709300457968
100,5,6,15,0.1,38,"mixed_population",2.54709189168663
100,5,6,15,0.1,39,"multinomial",2.53018252242336
100,5,6,15,0.1,39,"mixed",2.53112846180618
100,5,6,15,0.1,39,"mixed_population",2.53112925377546
100,5,6,15,0.1,40,"multinomial",2.66103984027585
100,5,6,15,0.1,40,"mixed",2.65490792805636
100,5,6,15,0.1,40,"mixed_population",2.65490416981591
100,5,6,15,0.1,41,"multinomial",2.60679878829418
100,5,6,15,0.1,41,"mixed",2.60420763275941
100,5,6,15,0.1,41,"mixed_population",2.60420129336203
100,5,6,15,0.1,42,"multinomial",2.61448675526118
100,5,6,15,0.1,42,"mixed",2.61089578216402
100,5,6,15,0.1,42,"mixed_population",2.61089510899465
100,5,6,15,0.1,43,"multinomial",2.76335478652426
100,5,6,15,0.1,43,"mixed",2.75576917039359
100,5,6,15,0.1,43,"mixed_population",2.75576751845943
100,5,6,15,0.1,44,"multinomial",2.60779194075677
100,5,6,15,0.1,44,"mixed",2.60086757227351
100,5,6,15,0.1,44,"mixed_population",2.60086198324773
100,5,6,15,0.1,45,"multinomial",2.53738024325267
100,5,6,15,0.1,45,"mixed",2.52991372630396
100,5,6,15,0.1,45,"mixed_population",2.52991443711092
100,5,6,15,0.1,46,"multinomial",2.45499583366964
100,5,6,15,0.1,46,"mixed",2.44710876970698
100,5,6,15,0.1,46,"mixed_population",2.44710887876115
100,5,6,15,0.1,47,"multinomial",2.50969089776895
100,5,6,15,0.1,47,"mixed",2.5060352891718
100,5,6,15,0.1,47,"mixed_population",2.50603372022307
100,5,6,15,0.1,48,"multinomial",2.52856442669204
100,5,6,15,0.1,48,"mixed",2.52301513638159
100,5,6,15,0.1,48,"mixed_population",2.52301469181568
100,5,6,15,0.1,49,"multinomial",2.6343721629958
100,5,6,15,0.1,49,"mixed",2.63041438500661
100,5,6,15,0.1,49,"mixed_population",2.63041443375419
100,5,6,15,0.1,50,"multinomial",2.82632558949165
100,5,6,15,0.1,50,"mixed",2.82165995261998
100,5,6,15,0.1,50,"mixed_population",2.82164714044221
100,5,6,15,0.1,51,"multinomial",2.54024931793682
100,5,6,15,0.1,51,"mixed",2.53777341372466
100,5,6,15,0.1,51,"mixed_population",2.53777341144399
100,5,6,15,0.1,52,"multinomial",2.6520096484568
100,5,6,15,0.1,52,"mixed",2.64844524900149
100,5,6,15,0.1,52,"mixed_population",2.64844523356518
100,5,6,15,0.1,53,"multinomial",2.51687505901377
100,5,6,15,0.1,53,"mixed",2.5132233254768
100,5,6,15,0.1,53,"mixed_population",2.513223802288
100,5,6,15,0.1,54,"multinomial",2.76051301959893
100,5,6,15,0.1,54,"mixed",2.7545986088878
100,5,6,15,0.1,54,"mixed_population",2.7546011954018
100,5,6,15,0.1,55,"multinomial",2.51279386552699
100,5,6,15,0.1,55,"mixed",2.50875084857364
100,5,6,15,0.1,55,"mixed_population",2.50775310755089
100,5,6,15,0.1,56,"multinomial",2.50954843121381
100,5,6,15,0.1,56,"mixed",2.50210840720412
100,5,6,15,0.1,56,"mixed_population",2.5021077414773
100,5,6,15,0.1,57,"multinomial",2.77930376792759
100,5,6,15,0.1,57,"mixed",2.7736878761348
100,5,6,15,0.1,57,"mixed_population",2.77368708086767
100,5,6,15,0.1,58,"multinomial",2.69851034772024
100,5,6,15,0.1,58,"mixed",2.69148968811953
100,5,6,15,0.1,58,"mixed_population",2.6914900265829
100,5,6,15,0.1,59,"multinomial",2.5677554660774
100,5,6,15,0.1,59,"mixed",2.56096552213676
100,5,6,15,0.1,59,"mixed_population",2.5609664806003
100,5,6,15,0.1,60,"multinomial",2.66877008689819
100,5,6,15,0.1,60,"mixed",2.66210815924283
100,5,6,15,0.1,60,"mixed_population",2.66210674174141
100,5,6,15,0.1,61,"multinomial",2.65288545599131
100,5,6,15,0.1,61,"mixed",2.64776805460027
100,5,6,15,0.1,61,"mixed_population",2.64776749714659
100,5,6,15,0.1,62,"multinomial",2.70670323627754
100,5,6,15,0.1,62,"mixed",2.70187412910007
100,5,6,15,0.1,62,"mixed_population",2.70187291328339
100,5,6,15,0.1,63,"multinomial",2.65264587370728
100,5,6,15,0.1,63,"mixed",2.64490385249915
100,5,6,15,0.1,63,"mixed_population",2.64490385363092
100,5,6,15,0.1,64,"multinomial",2.42919964661218
100,5,6,15,0.1,64,"mixed",2.41866704968355
100,5,6,15,0.1,64,"mixed_population",2.41867114497566
100,5,6,15,0.1,65,"multinomial",2.53836362823259
100,5,6,15,0.1,65,"mixed",2.5333495070439
100,5,6,15,0.1,65,"mixed_population",2.53334987189444
100,5,6,15,0.1,66,"multinomial",2.54783624831978
100,5,6,15,0.1,66,"mixed",2.54433475485993
100,5,6,15,0.1,66,"mixed_population",2.54433444878667
100,5,6,15,0.1,67,"multinomial",2.60289289309631
100,5,6,15,0.1,67,"mixed",2.59652675000075
100,5,6,15,0.1,67,"mixed_population",2.59652832361285
100,5,6,15,0.1,68,"multinomial",2.55856915425632
100,5,6,15,0.1,68,"mixed",2.5549994234783
100,5,6,15,0.1,68,"mixed_population",2.55499964246168
100,5,6,15,0.1,69,"multinomial",2.7150944458575
100,5,6,15,0.1,69,"mixed",2.70802868003758
100,5,6,15,0.1,69,"mixed_population",2.70802876165228
100,5,6,15,0.1,70,"multinomial",2.44967532387253
100,5,6,15,0.1,70,"mixed",2.44984344895168
100,5,6,15,0.1,70,"mixed_population",2.44984287841278
100,5,6,15,0.1,71,"multinomial",2.54435121780381
100,5,6,15,0.1,71,"mixed",2.53753525153191
100,5,6,15,0.1,71,"mixed_population",2.53753627765147
100,5,6,15,0.1,72,"multinomial",2.49386054929696
